User-ID;No-Of-Ratings;Age
7877;2;41.0
7884;2;34.0
7904;2;26.0
7946;2;19.0
7947;2;34.0
7976;2;63.0
7994;2;34.0
8033;2;34.0
8090;2;36.0
8092;2;15.0
8103;2;26.0
8142;2;37.0
8154;2;36.0
8168;2;34.0
8242;2;33.0
8278;2;22.0
8297;2;34.0
8306;2;29.0
8317;2;34.0
8370;2;33.0
8375;2;34.0
8386;2;36.0
8394;2;34.0
8408;2;34.0
8437;2;31.0
8453;2;47.0
8475;2;36.0
8495;2;34.0
8540;2;34.0
8569;2;26.0
8595;2;34.0
8629;2;37.0
8652;2;16.0
8667;2;34.0
8686;2;39.0
8713;2;30.0
8732;2;34.0
8753;2;45.0
8808;2;26.0
8817;2;42.0
8856;2;31.0
8878;2;44.0
8895;2;29.0
8906;2;44.0
8942;2;34.0
8952;2;39.0
8973;2;34.0
9046;2;34.0
9061;2;49.0
9090;2;13.0
9123;2;28.0
9140;2;25.0
9167;2;39.0
9179;2;34.0
9182;2;16.0
9218;2;34.0
9229;2;16.0
9239;2;17.0
9246;2;40.0
9266;2;34.0
9281;2;20.0
9283;2;34.0
9286;2;34.0
9291;2;34.0
9296;2;59.0
9312;2;34.0
9391;2;34.0
9427;2;34.0
9445;2;14.0
9502;2;22.0
9582;2;40.0
9585;2;36.0
9586;2;51.0
9603;2;32.0
9605;2;24.0
9637;2;34.0
9659;2;27.0
9709;2;24.0
9721;2;47.0
9730;2;19.0
9773;2;47.0
9787;2;16.0
9825;2;34.0
9863;2;34.0
9868;2;20.0
9888;2;31.0
9921;2;23.0
9935;2;48.0
9956;2;44.0
9960;2;20.0
10003;2;20.0
10059;2;34.0
10063;2;35.0
10090;2;26.0
10103;2;36.0
10130;2;21.0
10134;2;19.0
10146;2;34.0
10155;2;34.0
10174;2;42.0
10186;2;34.0
10189;2;24.0
10220;2;33.0
10221;2;29.0
10272;2;34.0
10325;2;18.0
10329;2;34.0
10346;2;57.0
10372;2;20.0
10390;2;33.0
10394;2;21.0
10451;2;34.0
10472;2;34.0
10533;2;38.0
10544;2;34.0
10551;2;34.0
10594;2;57.0
10596;2;43.0
10618;2;34.0
10620;2;30.0
10630;2;23.0
10631;2;34.0
10633;2;20.0
10664;2;34.0
10710;2;13.0
10734;2;34.0
10740;2;24.0
10754;2;38.0
10766;2;28.0
10773;2;34.0
10782;2;34.0
10811;2;34.0
10820;2;34.0
10857;2;38.0
10903;2;34.0
10920;2;34.0
10932;2;49.0
10940;2;45.0
11010;2;30.0
11012;2;18.0
11100;2;34.0
11101;2;26.0
11146;2;19.0
11155;2;27.0
11156;2;50.0
11226;2;37.0
11250;2;13.0
11283;2;34.0
11321;2;17.0
11350;2;34.0
11363;2;34.0
11382;2;43.0
11403;2;48.0
11441;2;34.0
11443;2;34.0
11450;2;62.0
11453;2;36.0
11455;2;56.0
11463;2;15.0
11477;2;45.0
11487;2;34.0
11504;2;1.0
11594;2;63.0
11624;2;16.0
11630;2;34.0
11668;2;35.0
11716;2;28.0
11720;2;34.0
11757;2;34.0
11835;2;37.0
11898;2;25.0
11908;2;20.0
11922;2;26.0
11951;2;65.0
11966;2;27.0
12097;2;34.0
12101;2;37.0
12120;2;32.0
12138;2;36.0
12153;2;34.0
12200;2;25.0
12264;2;39.0
12289;2;34.0
12319;2;34.0
12326;2;33.0
12364;2;51.0
12371;2;34.0
12372;2;36.0
12374;2;20.0
12395;2;48.0
12476;2;34.0
12510;2;22.0
12559;2;42.0
12599;2;15.0
12637;2;34.0
12679;2;34.0
12705;2;36.0
12722;2;24.0
12774;2;15.0
12799;2;44.0
12829;2;21.0
12839;2;30.0
12866;2;34.0
12896;2;35.0
12926;2;26.0
12964;2;21.0
12971;2;23.0
12972;2;31.0
12989;2;50.0
13001;2;34.0
13012;2;41.0
13071;2;47.0
13109;2;15.0
13154;2;46.0
13207;2;35.0
13220;2;51.0
13302;2;43.0
13324;2;34.0
13359;2;19.0
13385;2;25.0
13394;2;40.0
13421;2;20.0
13440;2;26.0
13442;2;34.0
13486;2;56.0
13557;2;34.0
13576;2;25.0
13594;2;34.0
13619;2;33.0
13659;2;35.0
13677;2;34.0
13690;2;52.0
13744;2;65.0
13775;2;18.0
13795;2;34.0
13865;2;46.0
13875;2;34.0
13879;2;34.0
13889;2;23.0
13898;2;44.0
13933;2;36.0
13940;2;34.0
14002;2;43.0
14005;2;19.0
14103;2;20.0
14135;2;34.0
14154;2;33.0
14156;2;21.0
14208;2;34.0
14212;2;46.0
14225;2;44.0
14229;2;36.0
14241;2;34.0
14282;2;31.0
14293;2;34.0
14312;2;36.0
14343;2;34.0
14417;2;34.0
14424;2;23.0
14444;2;33.0
14455;2;34.0
14496;2;34.0
14506;2;34.0
14525;2;31.0
14535;2;37.0
14598;2;34.0
14612;2;34.0
14613;2;34.0
14623;2;34.0
14675;2;37.0
14710;2;18.0
14722;2;37.0
14751;2;63.0
14950;2;38.0
14963;2;34.0
15057;2;34.0
15101;2;67.0
15156;2;37.0
15159;2;29.0
15163;2;21.0
15169;2;21.0
15171;2;34.0
15187;2;29.0
15195;2;43.0
15197;2;40.0
15228;2;34.0
15241;2;27.0
15273;2;34.0
15303;2;25.0
15314;2;43.0
15388;2;19.0
15437;2;34.0
15447;2;18.0
15482;2;34.0
15505;2;21.0
15524;2;34.0
15535;2;38.0
15545;2;24.0
15571;2;34.0
15573;2;58.0
15714;2;34.0
15721;2;34.0
15723;2;34.0
15762;2;25.0
15783;2;34.0
15788;2;34.0
15793;2;34.0
15809;2;38.0
15846;2;24.0
15852;2;28.0
15859;2;34.0
15891;2;27.0
15923;2;34.0
15941;2;59.0
15966;2;34.0
15985;2;25.0
16043;2;57.0
16060;2;34.0
16098;2;34.0
16129;2;60.0
16138;2;34.0
16160;2;49.0
16168;2;34.0
16183;2;14.0
16206;2;50.0
16211;2;55.0
16248;2;34.0
16273;2;25.0
16275;2;20.0
16280;2;24.0
16283;2;34.0
16315;2;34.0
16358;2;49.0
16387;2;34.0
16465;2;67.0
16469;2;61.0
16475;2;70.0
16552;2;34.0
16553;2;27.0
16557;2;41.0
16578;2;34.0
16595;2;42.0
16596;2;30.0
16631;2;34.0
16663;2;36.0
16665;2;55.0
16692;2;24.0
16696;2;63.0
16701;2;30.0
16723;2;34.0
16732;2;44.0
16780;2;46.0
16830;2;17.0
16840;2;30.0
16841;2;30.0
16857;2;24.0
16907;2;34.0
16909;2;34.0
16965;2;45.0
16969;2;34.0
16972;2;26.0
16980;2;37.0
16987;2;53.0
17014;2;64.0
17022;2;41.0
17031;2;34.0
17044;2;34.0
17087;2;28.0
17122;2;34.0
17127;2;16.0
17129;2;47.0
17272;2;23.0
17280;2;18.0
17281;2;34.0
17300;2;26.0
17316;2;17.0
17357;2;25.0
17420;2;62.0
17443;2;34.0
17475;2;51.0
17508;2;32.0
17519;2;32.0
17523;2;23.0
17536;2;33.0
17541;2;13.0
17542;2;34.0
17554;2;34.0
17559;2;45.0
17583;2;34.0
17588;2;34.0
17613;2;44.0
17614;2;49.0
17634;2;28.0
17637;2;17.0
17665;2;40.0
17710;2;51.0
17721;2;28.0
17729;2;22.0
17787;2;33.0
17851;2;52.0
17871;2;34.0
17874;2;34.0
17877;2;30.0
17892;2;56.0
17907;2;61.0
17910;2;34.0
17921;2;20.0
17960;2;17.0
17986;2;45.0
18017;2;20.0
18025;2;34.0
18077;2;26.0
18112;2;34.0
18114;2;47.0
18126;2;17.0
18133;2;39.0
18161;2;27.0
18173;2;34.0
18199;2;56.0
18216;2;50.0
18263;2;24.0
18267;2;34.0
18321;2;34.0
18341;2;34.0
18351;2;23.0
18356;2;19.0
18362;2;43.0
18379;2;25.0
18433;2;52.0
18444;2;46.0
18447;2;34.0
18466;2;42.0
18499;2;26.0
18503;2;34.0
18515;2;34.0
18527;2;45.0
18544;2;34.0
18564;2;34.0
18569;2;34.0
18587;2;30.0
18597;2;34.0
18609;2;34.0
18643;2;34.0
18648;2;34.0
18673;2;34.0
18678;2;34.0
18753;2;34.0
18772;2;23.0
18805;2;15.0
18806;2;39.0
18841;2;44.0
18880;2;37.0
18895;2;40.0
18973;2;47.0
18989;2;34.0
19044;2;17.0
19048;2;34.0
19049;2;34.0
19051;2;34.0
19089;2;22.0
19121;2;37.0
19202;2;34.0
19211;2;34.0
19217;2;73.0
19232;2;44.0
19240;2;42.0
19269;2;34.0
19314;2;34.0
19326;2;34.0
19332;2;67.0
19375;2;34.0
19480;2;34.0
19498;2;40.0
19532;2;37.0
19540;2;34.0
19542;2;34.0
19549;2;34.0
19635;2;23.0
19636;2;19.0
19655;2;34.0
19685;2;34.0
19692;2;26.0
19703;2;21.0
19742;2;34.0
19793;2;34.0
19829;2;24.0
19845;2;42.0
19857;2;25.0
19861;2;44.0
19877;2;3.0
19892;2;17.0
19911;2;37.0
19920;2;50.0
19947;2;29.0
20027;2;34.0
20031;2;66.0
20086;2;52.0
20183;2;34.0
20239;2;22.0
20244;2;28.0
20323;2;26.0
20361;2;29.0
20370;2;34.0
20406;2;34.0
20435;2;62.0
20441;2;34.0
20499;2;40.0
20513;2;60.0
20575;2;34.0
20577;2;34.0
20583;2;34.0
20588;2;25.0
20642;2;34.0
20671;2;40.0
20691;2;22.0
20694;2;22.0
20706;2;28.0
20813;2;34.0
20824;2;34.0
20862;2;34.0
20878;2;34.0
20892;2;34.0
20896;2;46.0
20904;2;36.0
20921;2;34.0
20975;2;34.0
20990;2;34.0
21005;2;35.0
21022;2;62.0
21041;2;34.0
21046;2;34.0
21061;2;34.0
21072;2;36.0
21077;2;39.0
21103;2;34.0
21111;2;34.0
21141;2;18.0
21146;2;34.0
21160;2;34.0
21167;2;34.0
21191;2;32.0
21192;2;28.0
21203;2;30.0
21208;2;34.0
21246;2;31.0
21303;2;32.0
21318;2;34.0
21345;2;34.0
21355;2;62.0
21369;2;29.0
21375;2;69.0
21376;2;34.0
21396;2;31.0
21398;2;15.0
21402;2;30.0
21407;2;34.0
21429;2;34.0
21480;2;14.0
21494;2;30.0
21566;2;29.0
21589;2;34.0
21611;2;37.0
21623;2;15.0
21666;2;63.0
21698;2;34.0
21737;2;41.0
21789;2;37.0
21801;2;31.0
21811;2;17.0
21819;2;60.0
21829;2;34.0
21832;2;37.0
21840;2;25.0
21888;2;26.0
21894;2;24.0
21916;2;38.0
21924;2;38.0
21927;2;34.0
21942;2;34.0
21957;2;51.0
21971;2;34.0
22001;2;15.0
22043;2;34.0
22103;2;34.0
22114;2;34.0
22125;2;52.0
22144;2;21.0
22165;2;25.0
22170;2;20.0
22171;2;36.0
22221;2;30.0
22235;2;32.0
22274;2;34.0
22278;2;19.0
22281;2;19.0
22319;2;26.0
22320;2;36.0
22329;2;34.0
22351;2;34.0
22412;2;34.0
22423;2;35.0
22446;2;43.0
22486;2;17.0
22515;2;34.0
22528;2;46.0
22585;2;34.0
22592;2;34.0
22607;2;33.0
22650;2;44.0
22665;2;42.0
22676;2;31.0
22692;2;23.0
22748;2;34.0
22752;2;34.0
22797;2;22.0
22817;2;59.0
22828;2;34.0
22834;2;48.0
22836;2;24.0
22854;2;19.0
22858;2;47.0
22897;2;33.0
22932;2;34.0
22947;2;25.0
22992;2;57.0
22994;2;34.0
23009;2;33.0
23025;2;34.0
23032;2;54.0
23050;2;34.0
23058;2;28.0
23080;2;34.0
23105;2;64.0
23131;2;34.0
23155;2;35.0
23180;2;28.0
23182;2;21.0
23198;2;36.0
23240;2;34.0
23253;2;27.0
23275;2;56.0
23306;2;34.0
23353;2;31.0
23405;2;41.0
23437;2;31.0
23439;2;32.0
23460;2;26.0
23477;2;68.0
23490;2;65.0
23518;2;34.0
23533;2;21.0
23552;2;39.0
23556;2;34.0
23567;2;34.0
23580;2;53.0
23607;2;34.0
23637;2;49.0
23653;2;39.0
23671;2;25.0
23694;2;58.0
23709;2;28.0
23752;2;34.0
23753;2;63.0
23812;2;37.0
23832;2;50.0
23846;2;29.0
23852;2;17.0
23876;2;34.0
23938;2;34.0
23972;2;46.0
23980;2;48.0
24018;2;61.0
24070;2;34.0
24120;2;51.0
24153;2;66.0
24278;2;28.0
24329;2;22.0
24344;2;57.0
24369;2;34.0
24434;2;39.0
24443;2;34.0
24449;2;34.0
24461;2;25.0
24546;2;34.0
24583;2;34.0
24588;2;34.0
24591;2;38.0
24615;2;40.0
24622;2;34.0
24623;2;34.0
24640;2;34.0
24661;2;34.0
24667;2;25.0
24669;2;34.0
24671;2;34.0
24686;2;34.0
24716;2;29.0
24717;2;23.0
24734;2;51.0
24747;2;29.0
24752;2;30.0
24759;2;34.0
24799;2;34.0
24880;2;34.0
24900;2;29.0
24925;2;53.0
24944;2;34.0
25078;2;79.0
25079;2;54.0
25123;2;26.0
25139;2;55.0
25140;2;54.0
25146;2;24.0
25200;2;48.0
25242;2;14.0
25280;2;45.0
25319;2;39.0
25334;2;34.0
25369;2;33.0
25382;2;34.0
25396;2;34.0
25419;2;16.0
25458;2;34.0
25474;2;34.0
25511;2;51.0
25522;2;54.0
25537;2;34.0
25582;2;71.0
25623;2;34.0
25629;2;31.0
25706;2;56.0
25760;2;26.0
25768;2;34.0
25788;2;34.0
25802;2;61.0
25806;2;17.0
25817;2;34.0
25824;2;31.0
25839;2;20.0
25937;2;47.0
25969;2;48.0
25988;2;34.0
26015;2;34.0
26048;2;44.0
26085;2;40.0
26135;2;34.0
26157;2;60.0
26221;2;31.0
26258;2;34.0
26262;2;34.0
26292;2;32.0
26330;2;61.0
26349;2;34.0
26360;2;49.0
26370;2;34.0
26407;2;34.0
26436;2;18.0
26495;2;34.0
26618;2;18.0
26627;2;32.0
26637;2;34.0
26638;2;34.0
26673;2;42.0
26674;2;15.0
26679;2;28.0
26695;2;52.0
26748;2;16.0
26795;2;75.0
26801;2;51.0
26834;2;17.0
26902;2;24.0
26907;2;34.0
26979;2;34.0
27000;2;54.0
27006;2;34.0
27008;2;31.0
27019;2;24.0
27044;2;34.0
27047;2;46.0
27051;2;30.0
27082;2;24.0
27094;2;34.0
27102;2;36.0
27115;2;24.0
27127;2;22.0
27143;2;34.0
27176;2;34.0
27208;2;34.0
27216;2;56.0
27231;2;31.0
27237;2;31.0
27277;2;25.0
27304;2;34.0
27326;2;48.0
27344;2;33.0
27365;2;21.0
27378;2;41.0
27399;2;66.0
27407;2;20.0
27438;2;13.0
27470;2;19.0
27486;2;32.0
27501;2;34.0
27517;2;15.0
27553;2;26.0
27554;2;26.0
27568;2;60.0
27580;2;24.0
27592;2;32.0
27598;2;34.0
27602;2;34.0
27611;2;34.0
27652;2;26.0
27735;2;53.0
27760;2;47.0
27776;2;38.0
27794;2;34.0
27801;2;40.0
27815;2;25.0
27826;2;50.0
27850;2;34.0
27861;2;21.0
27869;2;41.0
27909;2;23.0
27934;2;34.0
27953;2;40.0
27965;2;32.0
27971;2;34.0
27982;2;53.0
28020;2;42.0
28035;2;34.0
28039;2;34.0
28055;2;34.0
28077;2;58.0
28086;2;38.0
28137;2;34.0
28151;2;34.0
28166;2;22.0
28179;2;32.0
28201;2;34.0
28233;2;31.0
28236;2;34.0
28239;2;47.0
28241;2;34.0
28248;2;32.0
28254;2;34.0
28261;2;34.0
28326;2;34.0
28355;2;42.0
28384;2;34.0
28410;2;34.0
28483;2;26.0
28494;2;55.0
28518;2;42.0
28572;2;26.0
28587;2;45.0
28603;2;56.0
28613;2;24.0
28648;2;17.0
28650;2;34.0
28658;2;41.0
28687;2;27.0
28705;2;51.0
28768;2;56.0
28810;2;50.0
28813;2;34.0
28814;2;13.0
28816;2;48.0
28827;2;34.0
28840;2;34.0
28888;2;17.0
28897;2;34.0
28922;2;45.0
28949;2;34.0
28959;2;10.0
29025;2;52.0
29030;2;14.0
29041;2;34.0
29059;2;25.0
29071;2;34.0
29086;2;34.0
29102;2;34.0
29163;2;34.0
29178;2;17.0
29183;2;57.0
29255;2;34.0
29256;2;34.0
29265;2;39.0
29313;2;39.0
29315;2;34.0
29340;2;34.0
29358;2;37.0
29381;2;34.0
29410;2;56.0
29429;2;34.0
29434;2;41.0
29474;2;34.0
29480;2;25.0
29487;2;34.0
29492;2;28.0
29498;2;35.0
29513;2;34.0
29523;2;34.0
29528;2;22.0
29553;2;24.0
29568;2;34.0
29576;2;34.0
29595;2;26.0
29608;2;34.0
29615;2;34.0
29635;2;34.0
29659;2;20.0
29660;2;34.0
29661;2;26.0
29690;2;34.0
29695;2;68.0
29708;2;23.0
29802;2;20.0
29817;2;39.0
29853;2;33.0
29854;2;42.0
29859;2;34.0
29864;2;34.0
29895;2;34.0
29897;2;39.0
29914;2;34.0
29931;2;24.0
29933;2;22.0
29969;2;27.0
29971;2;34.0
30005;2;40.0
30057;2;54.0
30066;2;34.0
30082;2;34.0
30135;2;34.0
30140;2;17.0
30168;2;34.0
30181;2;34.0
30182;2;34.0
30209;2;40.0
30215;2;50.0
30219;2;36.0
30221;2;34.0
30224;2;34.0
30226;2;34.0
30236;2;46.0
30256;2;34.0
30267;2;50.0
30268;2;34.0
30295;2;39.0
30302;2;35.0
30303;2;35.0
30323;2;34.0
30349;2;44.0
30358;2;34.0
30390;2;28.0
30399;2;15.0
30447;2;35.0
30456;2;20.0
30462;2;30.0
30483;2;34.0
30491;2;34.0
30551;2;45.0
30558;2;17.0
30564;2;47.0
30588;2;58.0
30610;2;34.0
30635;2;34.0
30699;2;34.0
30705;2;33.0
30708;2;34.0
30720;2;34.0
30725;2;34.0
30742;2;31.0
30760;2;34.0
30764;2;34.0
30832;2;57.0
30835;2;34.0
30855;2;34.0
30884;2;34.0
30891;2;55.0
30915;2;51.0
30950;2;34.0
30953;2;34.0
30956;2;34.0
30978;2;33.0
30996;2;34.0
31005;2;53.0
31030;2;27.0
31037;2;34.0
31052;2;34.0
31091;2;34.0
31171;2;46.0
31199;2;35.0
31204;2;34.0
31249;2;34.0
31254;2;34.0
31255;2;57.0
31338;2;15.0
31375;2;34.0
31380;2;32.0
31403;2;34.0
31419;2;42.0
31420;2;58.0
31425;2;34.0
31426;2;34.0
31449;2;40.0
31450;2;34.0
31459;2;34.0
31484;2;34.0
31492;2;26.0
31520;2;64.0
31542;2;52.0
31560;2;34.0
31593;2;43.0
31606;2;41.0
31620;2;34.0
31649;2;34.0
31663;2;25.0
31710;2;74.0
31749;2;47.0
31761;2;34.0
31778;2;39.0
31791;2;34.0
31796;2;34.0
31818;2;35.0
31852;2;32.0
31861;2;34.0
31874;2;46.0
31877;2;63.0
31902;2;40.0
31908;2;34.0
31924;2;34.0
31931;2;34.0
32000;2;30.0
32047;2;34.0
32060;2;26.0
32074;2;31.0
32079;2;34.0
32084;2;34.0
32089;2;17.0
32134;2;27.0
32143;2;34.0
32146;2;53.0
32182;2;42.0
32198;2;40.0
32219;2;39.0
32239;2;34.0
32272;2;34.0
32300;2;34.0
32346;2;33.0
32350;2;34.0
32385;2;46.0
32398;2;34.0
32430;2;34.0
32434;2;34.0
32491;2;45.0
32525;2;42.0
32540;2;58.0
32559;2;51.0
32561;2;34.0
32571;2;23.0
32616;2;21.0
32653;2;22.0
32680;2;26.0
32716;2;33.0
32754;2;52.0
32818;2;56.0
32849;2;78.0
32880;2;36.0
32909;2;28.0
32947;2;34.0
32962;2;34.0
32970;2;59.0
32982;2;51.0
32993;2;26.0
33022;2;48.0
33042;2;34.0
33070;2;34.0
33078;2;33.0
33112;2;32.0
33133;2;34.0
33148;2;34.0
33164;2;51.0
33170;2;34.0
33187;2;52.0
33194;2;34.0
33197;2;34.0
33214;2;104.0
33215;2;67.0
33225;2;34.0
33257;2;23.0
33260;2;34.0
33334;2;54.0
33338;2;34.0
33354;2;34.0
33391;2;34.0
33403;2;34.0
33420;2;23.0
33465;2;13.0
33471;2;24.0
33536;2;34.0
33543;2;34.0
33579;2;33.0
33596;2;54.0
33622;2;28.0
33657;2;34.0
33706;2;34.0
33737;2;34.0
33742;2;19.0
33749;2;34.0
33830;2;28.0
33858;2;40.0
33886;2;20.0
33897;2;34.0
33934;2;34.0
33970;2;36.0
33988;2;33.0
34005;2;34.0
34093;2;52.0
34102;2;55.0
34121;2;34.0
34148;2;41.0
34164;2;29.0
34206;2;28.0
34207;2;34.0
34222;2;22.0
34244;2;47.0
34256;2;19.0
34260;2;57.0
34318;2;28.0
34343;2;34.0
34350;2;34.0
34383;2;34.0
34425;2;53.0
34428;2;23.0
34441;2;33.0
34443;2;33.0
34491;2;27.0
34541;2;34.0
34552;2;34.0
34576;2;34.0
34605;2;34.0
34631;2;59.0
34697;2;36.0
34716;2;34.0
34735;2;53.0
34767;2;28.0
34804;2;40.0
34813;2;30.0
34854;2;42.0
34868;2;38.0
34874;2;34.0
34909;2;34.0
34912;2;27.0
34936;2;36.0
34979;2;33.0
34990;2;30.0
34998;2;31.0
35039;2;51.0
35040;2;48.0
35060;2;54.0
35063;2;55.0
35097;2;25.0
35126;2;58.0
35130;2;34.0
35134;2;34.0
35141;2;23.0
35180;2;29.0
35191;2;28.0
35193;2;33.0
35216;2;34.0
35222;2;36.0
35244;2;53.0
35252;2;30.0
35273;2;34.0
35277;2;34.0
35376;2;22.0
35388;2;20.0
35432;2;34.0
35449;2;34.0
35460;2;32.0
35513;2;42.0
35515;2;34.0
35531;2;34.0
35548;2;42.0
35550;2;44.0
35562;2;34.0
35578;2;34.0
35596;2;34.0
35610;2;51.0
35688;2;32.0
35741;2;34.0
35798;2;34.0
35800;2;16.0
35802;2;34.0
35829;2;34.0
35831;2;56.0
35832;2;38.0
35856;2;15.0
35883;2;34.0
35905;2;34.0
35908;2;34.0
35933;2;34.0
35974;2;17.0
35995;2;33.0
35997;2;34.0
36009;2;32.0
36056;2;67.0
36060;2;20.0
36075;2;33.0
36095;2;34.0
36112;2;33.0
36262;2;27.0
36264;2;54.0
36313;2;15.0
36374;2;24.0
36396;2;34.0
36398;2;34.0
36406;2;34.0
36421;2;42.0
36435;2;61.0
36472;2;37.0
36480;2;35.0
36484;2;52.0
36525;2;26.0
36531;2;34.0
36582;2;57.0
36597;2;34.0
36701;2;65.0
36759;2;28.0
36792;2;46.0
36834;2;39.0
36871;2;35.0
36882;2;34.0
36902;2;34.0
36910;2;34.0
36912;2;34.0
36919;2;34.0
36922;2;34.0
36957;2;52.0
36958;2;34.0
36959;2;21.0
36977;2;34.0
37015;2;44.0
37017;2;34.0
37053;2;46.0
37067;2;67.0
37074;2;53.0
37088;2;33.0
37092;2;34.0
37106;2;34.0
37114;2;38.0
37135;2;34.0
37152;2;34.0
37179;2;34.0
37189;2;49.0
37190;2;52.0
37202;2;14.0
37204;2;34.0
37215;2;44.0
37228;2;56.0
37247;2;34.0
37271;2;34.0
37294;2;61.0
37324;2;16.0
37334;2;34.0
37345;2;16.0
37394;2;46.0
37416;2;53.0
37419;2;34.0
37422;2;35.0
37429;2;63.0
37432;2;34.0
37455;2;41.0
37471;2;32.0
37530;2;34.0
37550;2;19.0
37576;2;33.0
37579;2;35.0
37589;2;24.0
37652;2;50.0
37685;2;55.0
37690;2;20.0
37699;2;36.0
37702;2;16.0
37729;2;39.0
37758;2;26.0
37800;2;63.0
37818;2;34.0
37886;2;38.0
37902;2;43.0
37916;2;34.0
37918;2;34.0
37924;2;27.0
37948;2;34.0
37972;2;34.0
37985;2;25.0
38008;2;34.0
38018;2;28.0
38039;2;17.0
38045;2;33.0
38050;2;26.0
38064;2;20.0
38100;2;28.0
38116;2;30.0
38171;2;56.0
38172;2;47.0
38184;2;34.0
38201;2;45.0
38296;2;34.0
38299;2;34.0
38300;2;35.0
38380;2;34.0
38418;2;25.0
38426;2;34.0
38458;2;58.0
38461;2;34.0
38473;2;29.0
38505;2;34.0
38533;2;39.0
38554;2;29.0
38582;2;42.0
38601;2;54.0
38606;2;30.0
38657;2;48.0
38659;2;34.0
38665;2;34.0
38669;2;48.0
38670;2;35.0
38704;2;55.0
38726;2;51.0
38780;2;27.0
38811;2;66.0
38813;2;34.0
38815;2;46.0
38932;2;59.0
38936;2;29.0
38983;2;43.0
39005;2;34.0
39046;2;33.0
39070;2;34.0
39098;2;41.0
39101;2;28.0
39103;2;31.0
39108;2;34.0
39130;2;26.0
39137;2;34.0
39154;2;58.0
39164;2;34.0
39168;2;34.0
39194;2;63.0
39239;2;63.0
39248;2;34.0
39250;2;30.0
39267;2;37.0
39292;2;34.0
39294;2;31.0
39323;2;70.0
39362;2;34.0
39406;2;57.0
39497;2;30.0
39514;2;34.0
39537;2;56.0
39547;2;48.0
39600;2;27.0
39612;2;34.0
39633;2;27.0
39635;2;29.0
39641;2;34.0
39644;2;34.0
39654;2;18.0
39665;2;24.0
39671;2;34.0
39678;2;34.0
39713;2;34.0
39719;2;34.0
39733;2;34.0
39766;2;34.0
39772;2;30.0
39807;2;34.0
39909;2;21.0
39915;2;34.0
39916;2;27.0
39967;2;34.0
40042;2;34.0
40104;2;34.0
40137;2;32.0
40138;2;57.0
40145;2;35.0
40156;2;34.0
40176;2;34.0
40201;2;52.0
40205;2;34.0
40217;2;25.0
40225;2;34.0
40244;2;40.0
40255;2;34.0
40296;2;34.0
40308;2;34.0
40337;2;34.0
40340;2;58.0
40386;2;31.0
40419;2;34.0
40432;2;37.0
40462;2;46.0
40499;2;34.0
40518;2;34.0
40531;2;26.0
40624;2;27.0
40625;2;54.0
40646;2;26.0
40686;2;47.0
40700;2;34.0
40701;2;34.0
40804;2;34.0
40813;2;34.0
40841;2;38.0
40857;2;34.0
40893;2;55.0
40906;2;34.0
40917;2;33.0
40919;2;60.0
40957;2;34.0
40960;2;34.0
40974;2;34.0
41022;2;45.0
41070;2;28.0
41076;2;24.0
41082;2;31.0
41098;2;34.0
41146;2;52.0
41200;2;72.0
41216;2;34.0
41219;2;48.0
41224;2;34.0
41282;2;34.0
41296;2;27.0
41300;2;34.0
41344;2;34.0
41460;2;23.0
41531;2;34.0
41575;2;34.0
41645;2;34.0
41684;2;26.0
41703;2;27.0
41706;2;45.0
41725;2;53.0
41817;2;39.0
41840;2;16.0
41875;2;36.0
41883;2;25.0
41889;2;34.0
41905;2;34.0
41942;2;45.0
41968;2;34.0
41986;2;53.0
42000;2;34.0
42004;2;34.0
42005;2;34.0
42018;2;34.0
42031;2;28.0
42059;2;40.0
42066;2;25.0
42083;2;34.0
42089;2;34.0
42127;2;34.0
42128;2;41.0
42150;2;34.0
42171;2;52.0
42176;2;34.0
42179;2;56.0
42188;2;32.0
42257;2;40.0
42292;2;61.0
42304;2;34.0
42355;2;49.0
42369;2;34.0
42374;2;27.0
42434;2;48.0
42437;2;46.0
42506;2;39.0
42514;2;56.0
42532;2;14.0
42552;2;58.0
42640;2;34.0
42679;2;50.0
42685;2;47.0
42778;2;34.0
42789;2;34.0
42796;2;30.0
42855;2;35.0
42875;2;34.0
42927;2;34.0
42941;2;39.0
42954;2;38.0
42982;2;27.0
42997;2;37.0
43028;2;21.0
43038;2;55.0
43047;2;29.0
43058;2;34.0
43082;2;34.0
43084;2;33.0
43113;2;34.0
43146;2;31.0
43165;2;35.0
43251;2;34.0
43264;2;25.0
43271;2;34.0
43272;2;34.0
43277;2;34.0
43298;2;32.0
43371;2;19.0
43409;2;30.0
43428;2;32.0
43450;2;34.0
43492;2;37.0
43497;2;30.0
43503;2;29.0
43522;2;28.0
43530;2;43.0
43549;2;59.0
43555;2;34.0
43579;2;34.0
43586;2;31.0
43612;2;19.0
43614;2;49.0
43629;2;34.0
43634;2;32.0
43636;2;34.0
43659;2;34.0
43681;2;34.0
43694;2;37.0
43705;2;37.0
43730;2;34.0
43833;2;41.0
43853;2;34.0
43881;2;34.0
43930;2;34.0
44002;2;34.0
44025;2;15.0
44037;2;26.0
44047;2;24.0
44080;2;47.0
44118;2;34.0
44125;2;56.0
44176;2;34.0
44180;2;25.0
44206;2;34.0
44235;2;34.0
44298;2;73.0
44315;2;47.0
